,file_name,description
19,contemporary_exterior_1016.jpg,"large contemporary stone, wood house with 3 floors flat roof color scheme includes brown Stone steps, large windows, outdoor seating surrounded by grass, trees, potted plants"
20,contemporary_exterior_1018.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes white Large windows, deck , surrounded by trees, grass, and rock"
21,contemporary_exterior_1019.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes black and brown Large windows , surrounded by trees and grass"
22,contemporary_exterior_102.jpg,large contemporary brick house with 2 floors flat roof color scheme includes white Large windows surrounded by grassy yard
23,contemporary_exterior_1020.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black and white Large windows , surrounded by trees, rocks, and pond"
24,contemporary_exterior_1021.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black Large windows , surrounded by trees, grass, and driveway"
25,contemporary_exterior_1022.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Large windows , surrounded by trees"
26,contemporary_exterior_1023.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes gray Balcony , surrounded by trees"
27,contemporary_exterior_1024.jpg,"large contemporary wood, metal, concrete house with 2 floors gable roof color scheme includes white Steel staircase surrounded by grass, trees, fence"
28,contemporary_exterior_1025.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes white and black Balcony , surrounded by trees"
29,contemporary_exterior_1026.jpg,large contemporary concrete house with 2 floors flat roof color scheme includes black Large tree in front of house surrounded by grassy area
30,contemporary_exterior_1027.jpg,"large contemporary brick, wood house with 2 floors triangular roof color scheme includes white Roof with brick chimney surrounded by wall with brick chimney, tree, and fence"
31,contemporary_exterior_1029.jpg,"large contemporary brick house with 2 floors flat roof color scheme includes black Glass walls , surrounded by trees, driveway, garage"
32,contemporary_exterior_103.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Glass door, stone wall , surrounded by trees, bushes, and fence"
33,contemporary_exterior_1030.jpg,"small contemporary wood house with 1 floor shingle roof color scheme includes gray Wooden deck , surrounded by trees, grass, and pond"
34,contemporary_exterior_1031.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes black Glass walls , surrounded by trees"
35,contemporary_exterior_1032.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes brown Roof with solar panels , surrounded by trees and deck"
36,contemporary_exterior_1033.jpg,"large contemporary wood house with 1 floor gable roof color scheme includes brown Windows , surrounded by trees"
37,contemporary_exterior_1034.jpg,large contemporary concrete house with 1 floor flat roof color scheme includes white Large windows surrounded by grassy area
38,contemporary_exterior_1035.jpg,"large contemporary stone, wood house with 2 floors flat roof color scheme includes brown Balcony , surrounded by trees"
39,contemporary_exterior_1036.jpg,"large contemporary wood house with 2 floors gable roof color scheme includes brown Large windows, wooden deck surrounded by lake, trees, grass, dock"
40,contemporary_exterior_1037.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes brown Stone chimney surrounded by mountains
41,contemporary_exterior_1038.jpg,"large contemporary brick and glass house with 2 floors shingle roof color scheme includes white and red Large windows, brick chimney surrounded by grassy yard, trees, and pond"
42,contemporary_exterior_1039.jpg,"large contemporary concrete house with 2 floors triangular roof color scheme includes black and white Triangular roof , surrounded by trees and grass"
43,contemporary_exterior_104.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Swimming pool , surrounded by trees"
44,contemporary_exterior_1040.jpg,"large contemporary wood house with 1 floor gable roof color scheme includes brown Large windows , surrounded by trees, forest"
45,contemporary_exterior_1041.jpg,large contemporary wood house with 3 floors shingle roof color scheme includes black and white Balcony surrounded by grass
46,contemporary_exterior_1043.jpg,large contemporary wood house with 2 floors gable roof color scheme includes black Roof with skylight surrounded by tree in front of house
47,contemporary_exterior_1044.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes brown Large windows surrounded by grassy yard
48,contemporary_exterior_1045.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes brown Roof deck surrounded by grassy yard
49,contemporary_exterior_1046.jpg,"large contemporary wood house with 2 floors triangular roof color scheme includes white Chimney , surrounded by trees"
50,contemporary_exterior_1047.jpg,"large contemporary concrete, glass, wood house with 2 floors flat roof color scheme includes brown Large windows, stone steps, outdoor lighting , surrounded by trees, mountains, water"
51,contemporary_exterior_1048.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes black Windows , surrounded by trees"
52,contemporary_exterior_1049.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes black and white Stairs, balcony, garage , surrounded by trees, grass, driveway"
53,contemporary_exterior_105.jpg,"large contemporary stone, wood, glass house with 2 floors flat roof color scheme includes gray Stone pillars surrounded by grassy hillside"
54,contemporary_exterior_1050.jpg,large contemporary brick house with 2 floors gable roof color scheme includes black and white Large windows surrounded by grassy area
55,contemporary_exterior_1051.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Large windows , surrounded by trees"
56,contemporary_exterior_1052.jpg,large contemporary brick and wood house with 2 floors shingle roof color scheme includes beige Balcony surrounded by grassy lawn
57,contemporary_exterior_1053.jpg,large contemporary brick and wood house with 2 floors red brick roof color scheme includes white and red Above ground pool surrounded by fence and garden
58,contemporary_exterior_1054.jpg,large contemporary brick house with 3 floors flat roof color scheme includes brown Large windows surrounded by wooden fence
59,contemporary_exterior_1055.jpg,large contemporary concrete house with 2 floors shingle roof color scheme includes white Large deck surrounded by grassy yard
60,contemporary_exterior_1057.jpg,"large contemporary brick and glass house with 2 floors flat roof color scheme includes white Glass wall , surrounded by trees"
61,contemporary_exterior_1058.jpg,large contemporary brick house with 2 floors flat roof color scheme includes brown None surrounded by grass
62,contemporary_exterior_106.jpg,"large contemporary wood and glass house with 2 floors flat roof color scheme includes red, black, white, and brown large tree in front of house surrounded by driveway and hillside"
63,contemporary_exterior_1060.jpg,large contemporary concrete house with 3 floors flat roof color scheme includes white Glass railing surrounded by swimming pool
64,contemporary_exterior_1061.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes black and white Glass windows , surrounded by trees and bushes"
65,contemporary_exterior_1062.jpg,"large contemporary brick house with 2 floors shingle roof color scheme includes brown and white Large porch , surrounded by trees and bushes"
66,contemporary_exterior_1063.jpg,"large contemporary brick house with 2 floors slanted roof color scheme includes brown and white Balcony , surrounded by trees, garden, and house with fence"
67,contemporary_exterior_1064.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes gray Glass balcony , surrounded by trees, mountains"
68,contemporary_exterior_1065.jpg,"large contemporary stone, wood, glass house with 2 floors slanted roof color scheme includes beige Large tree in front of house surrounded by grassy area, water in background"
69,contemporary_exterior_1066.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes brown Balcony , surrounded by trees"
70,contemporary_exterior_1067.jpg,"large contemporary stone, wood house with 2 floors flat roof color scheme includes gray Large rock garden surrounded by grassy area, trees, driveway"
71,contemporary_exterior_1068.jpg,"large contemporary wood house with 2 floors sloping roof color scheme includes gray and brown Curved roof , surrounded by trees"
72,contemporary_exterior_107.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black and white Large windows , surrounded by trees"
73,contemporary_exterior_1070.jpg,"large contemporary wood, concrete, and glass house with 2 floors flat roof color scheme includes gray, red, and wood Red door, large windows, and wood paneling , surrounded by trees and driveway"
74,contemporary_exterior_1072.jpg,"small contemporary stone, wood house with 1 floor shingle roof color scheme includes brown Stone chimney , surrounded by trees, bushes, flowers, potted plants, patio"
75,contemporary_exterior_1073.jpg,large contemporary wood house with 3 floors gable roof color scheme includes brown Swimming pool surrounded by grassy yard
76,contemporary_exterior_1074.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black and white Wooden fence , surrounded by trees"
77,contemporary_exterior_1075.jpg,"small contemporary wood house with 1 floor flat roof color scheme includes brown Stone wall , surrounded by trees, grass, rocks"
78,contemporary_exterior_1076.jpg,"large contemporary brick house with 2 floors shingle roof color scheme includes brown Stone chimney , surrounded by trees, flowers, and garden"
79,contemporary_exterior_1078.jpg,contemporary house flat roof
80,contemporary_exterior_1079.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes white Swimming pool , surrounded by trees, grass, and patio"
81,contemporary_exterior_108.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes white Large windows , surrounded by trees, lake, mountains"
82,contemporary_exterior_1080.jpg,"large contemporary brick, stone, wood house with 2 floors flat roof color scheme includes white Large windows, stone wall surrounded by grass, trees, driveway"
83,contemporary_exterior_1081.jpg,"large contemporary wood house with 2 floors triangular roof color scheme includes brown and white Glass walls , surrounded by trees and patio"
84,contemporary_exterior_1082.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes brown and white Stairs, deck, and landscaping , surrounded by trees and grass"
85,contemporary_exterior_1083.jpg,"large contemporary brick house with 2 floors flat roof color scheme includes black Glass windows , surrounded by trees"
86,contemporary_exterior_1084.jpg,"small contemporary wood house with 1 floor gable roof color scheme includes blue Red door , surrounded by trees"
87,contemporary_exterior_1085.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Glass door surrounded by flowers, mailbox, steps"
88,contemporary_exterior_1086.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes white Garage surrounded by yard
89,contemporary_exterior_1087.jpg,"large contemporary wood, stone, glass house with 2 floors shingle roof color scheme includes gray Fireplace, chimney surrounded by grass, trees, garden"
90,contemporary_exterior_1088.jpg,"large contemporary glass, wood, metal house with 2 floors flat roof color scheme includes blue and white Glass walls, large windows, modern design surrounded by waterfront property"
91,contemporary_exterior_1089.jpg,"large contemporary brick house with 2 floors shingle roof color scheme includes red brick Chimney , surrounded by trees, grass, and patio"
92,contemporary_exterior_109.jpg,"large contemporary brick house with 3 floors flat roof color scheme includes red brick Arched windows , surrounded by trees, bushes, and fence"
93,contemporary_exterior_1090.jpg,large contemporary wood house with 2 floors flat roof color scheme includes brown Large windows surrounded by grassy yard
94,contemporary_exterior_1091.jpg,small contemporary wood house with 2 floors shingle roof color scheme includes white Green bushes surrounded by grass
95,contemporary_exterior_1092.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes white Balcony surrounded by green bushes, driveway, garage"
96,contemporary_exterior_1093.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Large window, concrete stairs, green grass , surrounded by trees, grass, and fence"
97,contemporary_exterior_1094.jpg,large contemporary brick and concrete house with 2 floors tiled roof color scheme includes white Roof with skylight surrounded by garden with fence and pond
98,contemporary_exterior_1095.jpg,"large contemporary stone and wood house with 2 floors flat roof color scheme includes white and brown Lighting, landscaping , surrounded by trees, driveway, garage"
99,contemporary_exterior_1096.jpg,"large contemporary stone, wood house with 2 floors flat roof color scheme includes brown Stone steps, large windows , surrounded by trees, grass"
100,contemporary_exterior_1097.jpg,large contemporary wood house with 1 floor gable roof color scheme includes white Large windows surrounded by brick patio
101,contemporary_exterior_1098.jpg,"large contemporary concrete, wood, glass house with 2 floors flat roof color scheme includes white and brown Large windows, wood deck , surrounded by trees, grass, houses"
102,contemporary_exterior_1099.jpg,"large contemporary brick, wood, glass house with 2 floors shingle roof color scheme includes white Large windows, black fence, tree in front of house surrounded by grassy area, trees, and street"
103,contemporary_exterior_11.jpg,"large contemporary brick and wood house with 2 floors flat roof color scheme includes black and white Balcony , surrounded by trees and fence"
104,contemporary_exterior_110.jpg,large contemporary wood house with 1 floor gable roof color scheme includes brown Large windows surrounded by woods
105,contemporary_exterior_1100.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Large windows , surrounded by trees, driveway, sidewalk"
106,contemporary_exterior_1102.jpg,large contemporary wood house with 2 floors flat roof color scheme includes white Stone chimney surrounded by stone wall
107,contemporary_exterior_1103.jpg,"large contemporary brick house with 2 floors gable roof color scheme includes white Glass walls , surrounded by trees"
108,contemporary_exterior_1104.jpg,"large contemporary wood, concrete, and glass house with 2 floors flat roof color scheme includes gray, white, and wood Large windows, wooden deck surrounded by grass, trees, and sidewalk"
109,contemporary_exterior_1105.jpg,"large contemporary wood house with 2 floors metal roof color scheme includes white Large windows surrounded by grassy yard, trees, and flowers"
110,contemporary_exterior_1106.jpg,"large contemporary wood house with 2 floors gable roof color scheme includes brown Stone chimney , surrounded by trees, mountains"
111,contemporary_exterior_1107.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black and yellow Balcony , surrounded by trees"
112,contemporary_exterior_111.jpg,"large contemporary brick, stone, glass, wood house with 2 floors tile roof color scheme includes white Large deck, stone wall surrounded by mountains, forest, grassy area"
113,contemporary_exterior_1110.jpg,"large contemporary stone, wood, and glass house with 2 floors shingle roof color scheme includes brown and tan Large deck, stone retaining wall, and landscaped yard surrounded by golf course and hillside"
114,contemporary_exterior_1111.jpg,large contemporary wood house with 2 floors flat roof color scheme includes gray Large windows surrounded by grassy yard
115,contemporary_exterior_1112.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Statue in front of house surrounded by grassy area, trees, bushes, and flowers"
116,contemporary_exterior_1113.jpg,"large contemporary stone, wood house with 1 floor shingle roof color scheme includes brown Stone fireplace surrounded by grassy yard"
117,contemporary_exterior_1114.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes black and white Large windows, wood paneling surrounded by grass, trees, and pond"
118,contemporary_exterior_1115.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes gray Stairs , surrounded by trees"
119,contemporary_exterior_1116.jpg,"large contemporary brick, concrete, and wood house with 2 floors tile roof color scheme includes white Large palm trees in front of house surrounded by brick driveway and large backyard"
120,contemporary_exterior_1117.jpg,large contemporary concrete house with 2 floors flat roof color scheme includes black and white Large windows surrounded by lake
121,contemporary_exterior_1118.jpg,"large contemporary stone, wood, glass house with 2 floors tile roof color scheme includes beige Arched doorway, balcony, stained glass windows surrounded by driveway, street, sidewalk, garden, fence, pool, patio, garage, car, potted plant,"
122,contemporary_exterior_1119.jpg,large contemporary concrete house with 2 floors metal roof color scheme includes gray Roof with metal panels surrounded by grassy yard
123,contemporary_exterior_112.jpg,large contemporary concrete house with 3 floors flat roof color scheme includes white and brown Palm trees surrounded by grassy area
124,contemporary_exterior_1120.jpg,large contemporary wood house with 2 floors metal roof color scheme includes yellow and gray Above-ground pool surrounded by wooded area
125,contemporary_exterior_1121.jpg,large contemporary wood house with 2 floors triangular roof color scheme includes black Staircase surrounded by grass
126,contemporary_exterior_1122.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes white Balcony , surrounded by trees"
127,contemporary_exterior_1123.jpg,"large contemporary concrete house with 3 floors flat roof color scheme includes black and white Balcony, stairs, landscaping , surrounded by trees, grass, fence"
128,contemporary_exterior_1124.jpg,"large contemporary wood house with 2 floors metal roof color scheme includes brown Stone pillars , surrounded by trees, water"
129,contemporary_exterior_1125.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Large window , surrounded by trees"
130,contemporary_exterior_1126.jpg,"large contemporary brick house with 2 floors flat roof color scheme includes white Large windows , surrounded by trees"
131,contemporary_exterior_1127.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes black Large windows surrounded by grassy yard
132,contemporary_exterior_1128.jpg,"small contemporary wood house with 1 floor shingle roof color scheme includes black Chimney , surrounded by trees, flowers, and bench"
133,contemporary_exterior_1129.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes brown and white Stone retaining wall surrounded by grassy yard
134,contemporary_exterior_113.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes brown Balcony , surrounded by trees"
135,contemporary_exterior_1130.jpg,"small contemporary wood house with 1 floor gable roof color scheme includes white Lighting fixtures , surrounded by trees, fence, and house"
136,contemporary_exterior_1131.jpg,"large contemporary stone, glass, wood house with 2 floors gable roof color scheme includes white and brown Stone wall, large windows, glass doors surrounded by grassy hillside, trees, pond"
137,contemporary_exterior_1132.jpg,"large contemporary brick, wood house with 2 floors shingle roof color scheme includes gray, brown, black Stairs, balcony , surrounded by trees, grass, driveway"
138,contemporary_exterior_1133.jpg,large contemporary brick and stucco house with 2 floors tile roof color scheme includes beige Palm trees surrounded by driveway and fence
139,contemporary_exterior_1134.jpg,large contemporary wood house with 2 floors wooden roof color scheme includes blue and white Wooden deck surrounded by wooden fence
140,contemporary_exterior_1135.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Glass door, staircase, landscaping surrounded by grass, trees, water"
141,contemporary_exterior_1136.jpg,"large contemporary brick and glass house with 3 floors flat roof color scheme includes black and white Roof deck , surrounded by trees and buildings"
142,contemporary_exterior_1137.jpg,"large contemporary wood house with 1 floor shingle roof color scheme includes brown Wooden siding , surrounded by trees"
143,contemporary_exterior_114.jpg,"large contemporary stone, wood, glass house with 2 floors gable roof color scheme includes black and white Balcony, stairs, landscaping surrounded by mountains, trees, hills"
144,contemporary_exterior_1140.jpg,"large contemporary brick and concrete house with 2 floors flat roof color scheme includes white Chimneys , surrounded by trees and bushes"
145,contemporary_exterior_1141.jpg,"large contemporary brick and concrete house with 2 floors flat roof color scheme includes white and black Large windows, stone retaining wall surrounded by grassy yard, street"
146,contemporary_exterior_1142.jpg,large contemporary wood house with 2 floors flat roof color scheme includes gray Large windows surrounded by grassy area
147,contemporary_exterior_1143.jpg,"large contemporary brick, concrete, glass house with 2 floors flat roof color scheme includes gray Balcony, stairs, landscaping surrounded by grass, trees, lake"
148,contemporary_exterior_1145.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes brown Staircase , surrounded by trees"
149,contemporary_exterior_1146.jpg,"large contemporary brick, stone, and concrete house with 2 floors shingle roof color scheme includes white Stone steps leading to front door surrounded by well-maintained lawn and driveway"
150,contemporary_exterior_1147.jpg,"large contemporary wood house with 2 floors gable roof color scheme includes white Lighting, landscaping surrounded by garage, driveway, stairs, bushes, flowers, lamp post, street light, house number, mailbox, doorbell, window, door, balcony, window, door,"
151,contemporary_exterior_1148.jpg,"small contemporary brick house with 2 floors slanted roof color scheme includes white Balcony , surrounded by trees"
152,contemporary_exterior_1149.jpg,small contemporary wood house with 1 floor shingle roof color scheme includes brown Roof surrounded by grass
153,contemporary_exterior_115.jpg,contemporary house gable roof
154,contemporary_exterior_1150.jpg,large contemporary stone house with 2 floors gable roof color scheme includes white Stone pillars surrounded by grassy yard
155,contemporary_exterior_1151.jpg,"large contemporary stone, brick, wood house with 2 floors shingle roof color scheme includes white Stone retaining wall, large windows, stone steps , surrounded by trees, grass, driveway"
156,contemporary_exterior_1152.jpg,"large contemporary glass, wood, and stone house with 3 floors flat roof color scheme includes white and brown Curved glass walls, large windows, and swimming pool surrounded by tree and house with balcony"
157,contemporary_exterior_1153.jpg,"large contemporary stone, wood, glass house with 2 floors flat roof color scheme includes beige Large windows, stone chimney surrounded by grass, trees, pond"
158,contemporary_exterior_1154.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes black and white Glass walls , surrounded by trees, rocks, and water"
159,contemporary_exterior_1155.jpg,"large contemporary brick house with 2 floors flat roof color scheme includes red brick Glass panels , surrounded by trees, pond"
160,contemporary_exterior_1156.jpg,"large contemporary brick house with 2 floors flat roof color scheme includes white Garage , surrounded by trees"
161,contemporary_exterior_1157.jpg,large contemporary brick house with 2 floors flat roof color scheme includes white Large windows surrounded by grassy area
162,contemporary_exterior_1158.jpg,"small contemporary wood house with 1 floor gable roof color scheme includes brown Stairs , surrounded by trees"
163,contemporary_exterior_1159.jpg,large contemporary wood and concrete house with 2 floors flat roof color scheme includes black and white Fire pit surrounded by grassy lawn
164,contemporary_exterior_116.jpg,"large contemporary brick house with 2 floors shingle roof color scheme includes white Large windows, brick exterior , surrounded by trees, grass, sidewalk"
165,contemporary_exterior_1160.jpg,"large contemporary metal house with 1 floor flat roof color scheme includes black Large windows , surrounded by trees"
166,contemporary_exterior_1161.jpg,"large contemporary brick, stone, glass house with 2 floors flat roof color scheme includes beige Roof terrace surrounded by mountains in background"
167,contemporary_exterior_1162.jpg,"large contemporary brick and stone house with 2 floors slanted roof color scheme includes brown and white Large windows, stone chimney surrounded by grassy yard, trees, and pond"
168,contemporary_exterior_1163.jpg,large contemporary brick house with 2 floors flat roof color scheme includes black and white Glass walls surrounded by grassy area
169,contemporary_exterior_1164.jpg,contemporary house flat roof
170,contemporary_exterior_1165.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes brown Large windows, stone fireplace , surrounded by trees, lake, dock"
171,contemporary_exterior_1166.jpg,large contemporary concrete house with 2 floors flat roof color scheme includes gray Large windows surrounded by swimming pool
172,contemporary_exterior_1167.jpg,"large contemporary concrete house with 2 floors shingle roof color scheme includes white Balcony surrounded by grass, trees, and driveway"
173,contemporary_exterior_1168.jpg,large contemporary wood house with 2 floors flat roof color scheme includes gray Wooden siding surrounded by mountains
174,contemporary_exterior_1169.jpg,"large contemporary stone and wood house with 2 floors shingle roof color scheme includes gray and white Large porch , surrounded by trees and shrubs"
175,contemporary_exterior_117.jpg,"small contemporary wood house with 1 floor flat roof color scheme includes black Windows , surrounded by trees"
176,contemporary_exterior_1170.jpg,small contemporary wood house with 1 floor shingle roof color scheme includes white Tree in front of house surrounded by grassy area
177,contemporary_exterior_1171.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Palm trees surrounded by grass, mountains, and beach"
178,contemporary_exterior_1172.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black Garage , surrounded by trees"
179,contemporary_exterior_1173.jpg,"large contemporary concrete house with 2 floors red roof color scheme includes red Balcony , surrounded by trees, playground"
180,contemporary_exterior_1174.jpg,"large contemporary brick house with 2 floors shingle roof color scheme includes red brick Large columns, arched doorway, brick chimney surrounded by mountain in background"
181,contemporary_exterior_1175.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes brown Large deck , surrounded by trees"
182,contemporary_exterior_1176.jpg,"large contemporary wood and glass house with 3 floors flat roof color scheme includes black and white Balcony , surrounded by trees and houses"
183,contemporary_exterior_1177.jpg,"large contemporary brick, stone, wood house with 2 floors gable roof color scheme includes white Arched doorway, brick staircase, stone chimney , surrounded by trees, grass, driveway"
184,contemporary_exterior_1178.jpg,large contemporary brick house with 2 floors gable roof color scheme includes white Large windows surrounded by grassy area
185,contemporary_exterior_1179.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes beige Large windows , surrounded by trees, bushes, and potted plant"
186,contemporary_exterior_118.jpg,"large contemporary concrete house with 2 floors shingle roof color scheme includes white Arched doorway , surrounded by trees"
187,contemporary_exterior_1180.jpg,large contemporary wood house with 2 floors gable roof color scheme includes white Arched doorway surrounded by grassy area
188,contemporary_exterior_1181.jpg,"large contemporary brick, stone, wood house with 2 floors tile roof color scheme includes brown Stone pillars, large windows surrounded by mountains in background"
189,contemporary_exterior_1182.jpg,"large contemporary concrete house with 3 floors flat roof color scheme includes white Glass windows , surrounded by trees"
190,contemporary_exterior_1183.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Balcony , surrounded by trees"
191,contemporary_exterior_1184.jpg,large contemporary stone house with 2 floors flat roof color scheme includes white Tree in front of house surrounded by greenery
192,contemporary_exterior_1185.jpg,"large contemporary concrete house with 2 floors flat roof color scheme includes white Glass door surrounded by grass, trees, and pool"
193,contemporary_exterior_1186.jpg,"small contemporary metal house with 2 floors metal roof color scheme includes white Lighting fixture , surrounded by trees, plants, and patio"
194,contemporary_exterior_1187.jpg,large contemporary wood house with 2 floors flat roof color scheme includes white Swimming pool surrounded by grassy area
195,contemporary_exterior_1188.jpg,small contemporary wood house with 1 floor shingle roof color scheme includes green None surrounded by yard
196,contemporary_exterior_119.jpg,"large contemporary brick and wood house with 2 floors flat roof color scheme includes white and brown Large windows, stone retaining wall , surrounded by trees, bushes, and rock wall"
197,contemporary_exterior_1191.jpg,"large contemporary wood house with 2 floors shingle roof color scheme includes gray and white Balcony , surrounded by trees"
198,contemporary_exterior_1192.jpg,small contemporary wood house with 1 floor shingle roof color scheme includes black Roof surrounded by lake
199,contemporary_exterior_1193.jpg,large contemporary wood house with 2 floors shingle roof color scheme includes gray Stone pillars surrounded by yard
200,contemporary_exterior_1194.jpg,"large contemporary brick, wood, and stone house with 2 floors shingle roof color scheme includes gray, black, and brown Stone pillars, wood trim, and large porch surrounded by grassy lawn and trees"
201,contemporary_exterior_1197.jpg,"large contemporary brick house with 2 floors slanted roof color scheme includes brown Chimney , surrounded by trees"
202,contemporary_exterior_1198.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black and white Roof garden , surrounded by trees"
203,contemporary_exterior_1199.jpg,"small contemporary wood house with 1 floor shingle roof color scheme includes white Vines, potted plants , surrounded by trees, grass, sidewalk"
204,contemporary_exterior_12.jpg,"large contemporary concrete house with 2 floors shingle roof color scheme includes white Large windows , surrounded by trees, flowers, and bushes"
205,contemporary_exterior_120.jpg,large contemporary wood house with 2 floors flat roof color scheme includes black and white Staircase surrounded by water
206,contemporary_exterior_1200.jpg,"large contemporary stone, wood house with 2 floors shingle roof color scheme includes brown Stone pillars, wood paneling , surrounded by trees, driveway, garage"
207,contemporary_exterior_1202.jpg,large contemporary brick house with 3 floors slanted roof color scheme includes red brick Glass walls surrounded by cityscape
208,contemporary_exterior_1203.jpg,"large contemporary brick house with 2 floors slanted roof color scheme includes red brick Glass walls , surrounded by trees"
209,contemporary_exterior_1204.jpg,"large contemporary concrete house with 3 floors flat roof color scheme includes white Large pool, lush greenery, stunning views surrounded by hillside, trees, water"
210,contemporary_exterior_1205.jpg,"large contemporary wood house with 2 floors flat roof color scheme includes black Decorative windows , surrounded by trees"
211,contemporary_exterior_1206.jpg,large contemporary wood house with 2 floors flat roof color scheme includes gray and white Large windows surrounded by yard
